term,caseName,justiceId,speakerName,text,cleanText,duration,decidedBy,arguedOn,petitioner,respondent,docket,grantedOn,decidedOn,justice,partyWinning,direction,majority,vote
1997,Rogers v. United States,108,Clarence Thomas,"--Mr. Rubinstein. Let's go back to page 104 of the joint appendix. I'm having a similar problem, a problem similar to Justice Breyer. It says here at the bottom, what must be proved beyond a reasonable doubt is that the defendant knowingly possessed the item as charged. Now, what was that item, as charged? That's not what we held in Staples. What we held in Staples is that he had to know that the machine gun, or the gun that he had could be converted... had the characteristics of a machine gun. Not that it was a firearm. No, no, the characteristics that make it a machine gun. Well, the item as charged, what I don't understand is that, what must be proved beyond a reasonable doubt is that the defendant knowingly possessed the item as charged. The item as charged was that... is that a 9-inch by 1/3/4 inch silencer? Mr. Nuechterlein, just a couple of clarifications. In the court of appeals' opinion, the court of appeals says, as discussed above the district court, over defense objection, refused to inform the jury that the Government had the burden of showing Rogers knew the item in questions were firearms under the act. In the question presented in this case, in the cert petition, the petitioner says that the trial court, over the objection of the defense counsel, the timely objection of defense counsel, refused to instruct the jury that the Government as an element of the offense charged was required to prove that petitioner knew the item in question was a firearm within the meaning of the statute. Now, does the Government concede that the failure to object that the silencer was a firearm is an error? That the failure to instruct that the silencer was a firearm is an error? That's the error that the court of appeals found. So your answer is, the Government does not concede that the failure to give a particular instruction was in error. That that was-- --No, that's... my question is... this is from the court of appeals opinion, and you... that the... as discussed above, the district court, over defense objection, refused to inform the jury that the Government had the burden of showing Rogers knew the items in question were firearms under the act. With the benefit of the Supreme Court's opinion is Staples, we can now indubitably state that the district court's action effectively omitted the instruction an... from the instruction an essential element of the crime. No, whether Staples requires that there be an instruction that the silencer was a... that he knowingly possessed a firearm under the act. Not a silencer, a firearm. And you think that the court of appeals says that in this opinion? ",mr rubinstein let us go back to page of the joint appendix I be have a similar problem a problem similar to justice breyer it say here at the bottom what must be prove beyond a reasonable doubt be that the defendant knowingly possess the item as charge now what be that item as charge that be not what we hold in staple what we hold in staple be that he have to know that the machine gun or the gun that he have could be convert have the characteristic of a machine gun not that it be a firearm no no the characteristic that make it a machine gun well the item as charge what i do not understand be that what must be prove beyond a reasonable doubt be that the defendant knowingly possess the item as charge the item as charge be that be that a inch by inch silencer mr nuechterlein just a couple of clarification in the court of appeal opinion the court of appeal say as discuss above the district court over defense objection refuse to inform the jury that the government have the burden of show rogers know the item in question we be firearms under the act in the question present in this case in the cert petition the petitioner say that the trial court over the objection of the defense counsel the timely objection of defense counsel refuse to instruct the jury that the government as an element of the offense charge be require to prove that petitioner know the item in question be a firearm within the meaning of the statute now do the government concede that the failure to object that the silencer be a firearm be an error that the failure to instruct that the silencer be a firearm be an error that be the error that the court of appeal find so your answer be the government do not concede that the failure to give a particular instruction be in error that that be no that be my question be this be from the court of appeal opinion and you that the as discuss above the district court over defense objection refuse to inform the jury that the government have the burden of show rogers know the item in question we be firearms under the act with the benefit of the supreme court s opinion be staple we can now indubitably state that the district court s action effectively omit the instruction an from the instruction an essential element of the crime no whether staple require that there be an instruction that the silencer be a that he knowingly possess a firearm under the act not a silencer a firearm and you think that the court of appeal say that in this opinion ,159.91,Rehnquist Court,"Nov 5, 1997",Rogers,United States,96-1279,,"Jan 14, 1998",108.0,0.0,0.0,0.0,1
1997,Texas v. United States,108,Clarence Thomas,,,0.0,Rehnquist Court,"Jan 14, 1998",,,97-29,,"Mar 31, 1998",108.0,0.0,0.0,0.0,1
1997,Steel Company v. Citizens for Better Environment,108,Clarence Thomas,,,0.0,Rehnquist Court,"Oct 6, 1997",Steel Company,Citizens for Better Environment,96-643,,"Mar 4, 1998",108.0,1.0,0.0,0.0,0
1997,Air Line Pilots Association v. Miller,108,Clarence Thomas,,,0.0,Rehnquist Court,"Mar 23, 1998",Air Line Pilots Association,Miller,97-428,,"May 26, 1998",108.0,0.0,0.0,0.0,1
1997,Geissal v. Moore Medical Corporation,108,Clarence Thomas,,,0.0,Rehnquist Court,"Apr 29, 1998",Geissal,Moore Medical Corporation,97-689,,"Jun 8, 1998",108.0,1.0,0.0,0.0,0
1997,"Feltner v. Columbia Pictures Television, Inc.",108,Clarence Thomas,,,0.0,Rehnquist Court,"Jan 21, 1998",Feltner,"Columbia Pictures Television, Inc.",96-1768,,"Mar 31, 1998",108.0,1.0,0.0,0.0,0
1997,Forney v. Apfel,108,Clarence Thomas,,,0.0,Rehnquist Court,"Apr 22, 1998",Forney,Apfel,97-5737,,"Jun 15, 1998",108.0,1.0,0.0,0.0,0
1997,"California v. Deep Sea Research, Inc.",108,Clarence Thomas,,,0.0,Rehnquist Court,"Dec 1, 1997",California,"Deep Sea Research, Inc.",96-1400,,"Apr 22, 1998",108.0,0.0,0.0,0.0,1
1997,Lunding v. New York Tax Appeals Tribunal,108,Clarence Thomas,,,0.0,Rehnquist Court,"Nov 5, 1997",Lunding,New York Tax Appeals Tribunal,96-1462,,"Jan 21, 1998",108.0,0.0,0.0,0.0,1
1997,Rivet v. Regions Bank of Louisiana,108,Clarence Thomas,,,0.0,Rehnquist Court,"Jan 21, 1998",Rivet,Regions Bank of Louisiana,96-1971,,"Feb 24, 1998",108.0,1.0,0.0,0.0,0
1997,Stewart v. Martinez-Villareal,108,Clarence Thomas,,,0.0,Rehnquist Court,"Feb 25, 1998",Stewart,Martinez-Villareal,97-300,,"May 18, 1998",108.0,0.0,0.0,0.0,1
1997,Gray v. Maryland,108,Clarence Thomas,,,0.0,Rehnquist Court,"Dec 8, 1997",Gray,Maryland,96-8653,,"Mar 9, 1998",108.0,1.0,0.0,0.0,0
1997,Federal Election Commission v. Akins,108,Clarence Thomas,,,0.0,Rehnquist Court,"Jan 14, 1998",Federal Election Commission,Akins,96-1590,,"Jun 1, 1998",108.0,1.0,0.0,0.0,0
1997,United States v. Bajakajian,108,Clarence Thomas,,,0.0,Rehnquist Court,"Nov 4, 1997",United States,Bajakajian,96-1487,,"Jun 22, 1998",108.0,0.0,0.0,0.0,1
1997,United States v. Ramirez,108,Clarence Thomas,,,0.0,Rehnquist Court,"Jan 13, 1998",United States,Ramirez,96-1469,,"Mar 4, 1998",108.0,1.0,0.0,0.0,0
1997,National Endowment for the Arts v. Finley,108,Clarence Thomas,,,0.0,Rehnquist Court,"Mar 31, 1998",National Endowment for the Arts,Finley,97-371,,"Jun 25, 1998",108.0,1.0,0.0,0.0,0
1997,General Electric Company v. Joiner,108,Clarence Thomas,,,0.0,Rehnquist Court,"Oct 14, 1997",General Electric Company,Joiner,96-188,,"Dec 15, 1997",108.0,1.0,0.0,0.0,0
1997,"Lexecon, Inc. v. Milberg Weiss Bershad Hynes and Lerach",108,Clarence Thomas,,,0.0,Rehnquist Court,"Nov 10, 1997","Lexecon, Inc.",Milberg Weiss Bershad Hynes and Lerach,96-1482,,"Mar 3, 1998",108.0,1.0,0.0,0.0,0
1997,United States v. Cabrales,108,Clarence Thomas,,,0.0,Rehnquist Court,"Apr 29, 1998",United States,Cabrales,97-643,,"Jun 1, 1998",108.0,0.0,0.0,0.0,1
1997,Bates v. United States,108,Clarence Thomas,,,0.0,Rehnquist Court,"Oct 7, 1997",Bates,United States,96-7185,,"Nov 4, 1997",108.0,0.0,0.0,0.0,1
1997,Bousley v. United States,108,Clarence Thomas,,,0.0,Rehnquist Court,"Mar 3, 1998",Bousley,United States,96-8516,,"May 18, 1998",108.0,1.0,0.0,0.0,0
1997,Pennsylvania Department of Corrections v. Yeskey,108,Clarence Thomas,"Just one question. The cases of ramps and some of the fixtures are fairly easy and straightforward cases, but we both know that in the employment context there's such a thing... reasonable accommodation includes reassignment. It also includes redesigning of jobs. Now, would you see... seek in this case a redesigning of the boot camp to accommodate a... an individual who is disabled in some way? Well, if it was necessary. Sort of on the scale of light duty in the post office or something like that. Yes, and... I understand that, but that's... we both know that that's tough. The... you can redesign jobs that fundamentally do the same thing, but with half the efficiency, so we know there's a problem there. Let me ask you one other question. Even though the accommodation may be different or reasonableness may take on a different meaning in the remedial context, the definition, very personalized definition of what is a disability, let's say someone has a disability, of course, of a psychological nature. That would have to be accommodated in prison, right? Well, let's say it's in Pennsylvania in the employment context some... you can prove, this individual can prove that claustrophobia is my disability, and let's say this person has a history of claustrophobia as a disability, and the... as soon as he's sentenced by the judge he says, I have claustrophobia. Now, how do you accommodate that? But we both know it's a little bit more... reasonable accommodation is a bit more difficult than our discussion's been so far. But we know under 504 it's pretty difficult. Okay. ",just one question the case of ramp and some of the fixture be fairly easy and straightforward case but we both know that in the employment context there be such a thing reasonable accommodation include reassignment it also include redesigning of job now would you see seek in this case a redesigning of the boot camp to accommodate a an individual who be disable in some way well if it be necessary sort of on the scale of light duty in the post office or something like that yes and i understand that but that be we both know that that be tough the you can redesign job that fundamentally do the same thing but with half the efficiency so we know there be a problem there let me ask you one other question even though the accommodation may be different or reasonableness may take on a different meaning in the remedial context the definition very personalized definition of what be a disability let us say someone have a disability of course of a psychological nature that would have to be accommodate in prison right well let us say it be in pennsylvania in the employment context some you can prove this individual can prove that claustrophobia be my disability and let us say this person have a history of claustrophobia as a disability and the as soon as he be sentence by the judge he say i have claustrophobia now how do you accommodate that but we both know it be a little bit more reasonable accommodation be a bit more difficult than our discussion s be so far but we know under it be pretty difficult okay ,107.96,Rehnquist Court,"Apr 28, 1998",Pennsylvania Department of Corrections,Yeskey,97-634,,"Jun 15, 1998",108.0,0.0,0.0,0.0,1
1997,Foster v. Love,108,Clarence Thomas,,,0.0,Rehnquist Court,"Oct 6, 1997",Foster,Love,96-670,,"Dec 2, 1997",108.0,0.0,0.0,0.0,1
1997,City of Chicago v. International College of Surgeons,108,Clarence Thomas,,,0.0,Rehnquist Court,"Oct 14, 1997",City of Chicago,International College of Surgeons,96-910,,"Dec 15, 1997",108.0,1.0,0.0,0.0,0
1997,State Oil Company v. Khan,108,Clarence Thomas,,,0.0,Rehnquist Court,"Oct 7, 1997",State Oil Company,Khan et al.,96-871,,"Nov 4, 1997",108.0,1.0,0.0,0.0,0
1997,South Dakota v. Yankton Sioux Tribe,108,Clarence Thomas,,,0.0,Rehnquist Court,"Dec 8, 1997",South Dakota,Yankton Sioux Tribe,96-1581,,"Jan 26, 1998",108.0,1.0,0.0,0.0,0
1997,Buchanan v. Angelone,108,Clarence Thomas,,,0.0,Rehnquist Court,"Nov 3, 1997",Buchanan,Angelone,96-8400,,"Jan 21, 1998",108.0,0.0,0.0,0.0,1
1997,Faragher v. City of Boca Raton,108,Clarence Thomas,,,0.0,Rehnquist Court,"Mar 25, 1998",Faragher,City of Boca Raton,97-282,,"Jun 26, 1998",108.0,1.0,0.0,0.0,0
1997,Pennsylvania Bd. of Probation and Parole v. Scott,108,Clarence Thomas,,,0.0,Rehnquist Court,"Mar 30, 1998",Pennsylvania Bd. of Probation and Parole,Scott,97-581,,"Jun 22, 1998",108.0,1.0,0.0,0.0,0
1997,Calderon v. Ashmus,108,Clarence Thomas,,,0.0,Rehnquist Court,"Mar 24, 1998",Calderon,Ashmus,97-391,,"May 26, 1998",108.0,1.0,0.0,0.0,0
1997,"Allentown Mack Sales & Service, Inc. v. National Labor Relations Board",108,Clarence Thomas,,,0.0,Rehnquist Court,"Oct 15, 1997","Allentown Mack Sales & Service, Inc.",National Labor Relations Board,96-795,,"Jan 26, 1998",108.0,1.0,0.0,0.0,0
1997,"Fidelity Financial Services, Inc. v. Fink",108,Clarence Thomas,,,0.0,Rehnquist Court,"Nov 3, 1997","Fidelity Financial Services, Inc.",Fink,96-1370,,"Jan 13, 1998",108.0,0.0,0.0,0.0,1
1997,United States v. Balsys,108,Clarence Thomas,,,0.0,Rehnquist Court,"Apr 20, 1998",United States,Balsys,97-873,,"Jun 25, 1998",108.0,1.0,0.0,0.0,0
1997,Almendarez-Torres v. United States,108,Clarence Thomas,,,0.0,Rehnquist Court,"Oct 14, 1997",Almendarez-Torres,United States,96-6839,,"Mar 24, 1998",108.0,0.0,0.0,0.0,1
1997,Ohio Adult Parole Authority v. Woodard,108,Clarence Thomas,,,0.0,Rehnquist Court,"Dec 10, 1997",Ohio Adult Parole Authority,Woodard,96-1769,,"Mar 25, 1998",108.0,0.0,0.0,0.0,1
1998,Amoco Production Company v. Southern Ute Indian Tribe,108,Clarence Thomas,,,0.0,Rehnquist Court,"Apr 19, 1999",Amoco Production Company,Southern Ute Indian Tribe,98-830,,"Jun 7, 1999",108.0,1.0,0.0,0.0,0
1998,Cedar Rapids Community School Dist. v. Garret F.,108,Clarence Thomas,,,0.0,Rehnquist Court,"Nov 4, 1998",Cedar Rapids Community School Dist.,Garret F.,96-1793,,"Mar 3, 1999",108.0,0.0,0.0,0.0,1
1998,Jones v. United States,108,Clarence Thomas,,,0.0,Rehnquist Court,"Feb 22, 1999",Jones,United States,97-9361,,"Jun 21, 1999",108.0,0.0,0.0,0.0,1
1998,Buckley v. American Constitutional Law Foundation Inc.,108,Clarence Thomas,,,0.0,Rehnquist Court,"Oct 14, 1998",Buckley,American Constitutional Law Foundation Inc.,97-930,,"Jan 12, 1999",108.0,0.0,0.0,0.0,1
1998,Bank of America v. 203 North LaSalle Partnership,108,Clarence Thomas,,,0.0,Rehnquist Court,"Nov 2, 1998",Bank of America,203 North LaSalle Partnership,97-1418,,"May 3, 1999",108.0,1.0,0.0,0.0,0
1998,Neder v. United States,108,Clarence Thomas,,,0.0,Rehnquist Court,"Feb 23, 1999",Neder,United States,97-1985,,"Jun 10, 1999",108.0,0.0,0.0,0.0,1
1998,National Aeronautics and Space Administration v. Federal Labor Relations Authority,108,Clarence Thomas,"Mr. Smith, I'd like to revisit with you. You said there is a trend away from or toward Inspector Generals investigating these types of cases. Now, isn't that only a part of the story? Wasn't there a trend some years ago away from internal auditors in agencies? That's right. Well, not all before your time. For the independent regulatory agencies, wasn't that during the '80's? Well, there's a separate Inspector Generals act for the smaller agencies. Wasn't there then an attitude in Congress that the investigation should not be controlled by the agency heads? Well, that was the attitude. The point was, I don't think you can have it both ways. You can't say that the Inspector General is under the agency head when we know that the purpose was to do just the opposite and to get the investigations from under the agency heads. And let me ask you this question. Do you agree that in the old days that the head of the agency could actually direct the auditor's investigation of these matters? Do you agree that the head of the agency cannot direct the investigation by the IG? No, that's not what I'm talking about. No, that's not what I'm talking about. If the IG said, I want to investigate this matter-- --can the agency head say, no, you can't? If the IG said, I want to investigate this matter in this manner, can the agency head say, you cannot? The agency head can tell them that? By what authority? Well, I don't know where you get that authority. I think you... that's... you know, that's... that's an interpretation. Doesn't the... doesn't the IG... let's say the... the... the IG and the agency head were at loggerheads about a matter. To whom would the IG then report this dispute? Isn't it true that the IG has a separate line of communication and separate reporting authority to Congress? And in reality they have separate reporting authority to Congress. If they are at loggerheads with the head of the agency. Do you know of any instance where the agency head has been directed by or the IG has been directed by... an IG has been directed by an agency head to conduct an audit or an investigation in a certain way? No. Earlier you asked... you said that the agency head can direct an investigation. Do you know of any instance in which that has happened? No. Where an agency head has said to an... an IG, this is the manner in which I want you to conduct this investigation. Well, you could be told... the IG can be told anything. I... my question is, can the agency head direct the IG to do what the agency head wants the IG to do or the agency head believes to be the law? Okay. Now, do you have any examples of that? But you would have to agree... I mean, you can't to a specific provision in the IG Act for that. But if the agency head agreed with you that the union representative should be in such an interview and the IG said no, you can't point to any provision authorizing the agency head to direct the IG to include a union representative in such a meeting or interview. No, but if your argument is, if... if this were my chief of staff who was conducting the... the investigation and I said, look, you are to include the union representative, my chief of staff theoretically as the agency representative would have to do that. But I don't think you can point to any authority where if the head of the agency, the head of NASA, says, look, I'm sensitive to this problem and I want the union representative included in this investigation, and if the IG says, buzz off, I don't know where the... the head of NASA would get the authority to force that or... to force that individual, the IG, to include such an individual. And I'd like you to point to me where that authority is. But your argument is that this IG reports to the Administrator, and if the Administrator can't direct the IG to do precisely what you think the IG should be doing, then I don't know how you can say that the IG reports to the Administrator. I bet you the agency head does. [Laughter] ",mr smith I have like to revisit with you you say there be a trend away from or toward inspector general investigate these type of case now be not that only a part of the story be not there a trend some year ago away from internal auditor in agency that be right well not all before your time for the independent regulatory agency be not that during the s well there be a separate inspector general act for the small agency be not there then an attitude in congress that the investigation should not be control by the agency head well that be the attitude the point be i do not think you can have it both way you can not say that the inspector general be under the agency head when we know that the purpose be to do just the opposite and to get the investigation from under the agency head and let me ask you this question do you agree that in the old day that the head of the agency could actually direct the auditor s investigation of these matter do you agree that the head of the agency can not direct the investigation by the ig no that be not what I be talk about no that be not what I be talk about if the ig say i want to investigate this matter can the agency head say no you can not if the ig say i want to investigate this matter in this manner can the agency head say you can not the agency head can tell them that by what authority well i do not know where you get that authority i think you that be you know that be that be an interpretation do not the do not the ig let us say the the the ig and the agency head we be at loggerhead about a matter to whom would the ig then report this dispute be not it true that the ig have a separate line of communication and separate reporting authority to congress and in reality they have separate reporting authority to congress if they be at loggerhead with the head of the agency do you know of any instance where the agency head have be direct by or the ig have be direct by an ig have be direct by an agency head to conduct an audit or an investigation in a certain way no earlier you ask you say that the agency head can direct an investigation do you know of any instance in which that have happen no where an agency head have say to an an ig this be the manner in which i want you to conduct this investigation well you could be tell the ig can be tell anything i my question be can the agency head direct the ig to do what the agency head want the ig to do or the agency head believe to be the law okay now do you have any example of that but you would have to agree i mean you can not to a specific provision in the ig act for that but if the agency head agree with you that the union representative should be in such an interview and the ig say no you can not point to any provision authorize the agency head to direct the ig to include a union representative in such a meeting or interview no but if your argument be if if this we be my chief of staff who be conduct the the investigation and i say look you be to include the union representative my chief of staff theoretically as the agency representative would have to do that but i do not think you can point to any authority where if the head of the agency the head of nasa say look I be sensitive to this problem and i want the union representative include in this investigation and if the ig say buzz off i do not know where the the head of nasa would get the authority to force that or to force that individual the ig to include such an individual and I would like you to point to me where that authority be but your argument be that this ig report to the administrator and if the administrator can not direct the ig to do precisely what you think the ig should be do then i do not know how you can say that the ig report to the administrator i bet you the agency head do laughter ,251.3,Rehnquist Court,"Mar 23, 1999",National Aeronautics and Space Administration,Federal Labor Relations Authority,98-369,,"Jun 17, 1999",108.0,0.0,0.0,0.0,1
